property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
95998,-37.91981125,145.0473785,588 Centre Road,BENTLEIGH,4378000,house,2006,3,1,1,SC_046,2.331,19939,0.95,38,0,hospital_159,1.738,S_107,0.464
62685,-37.830651,145.258813,2/37 Coven Avenue,HEATHMONT,11830000,house,2012,3,2,2,SC_032,3.306,19871,1.28,46,0,hospital_164,2.564,S_139,1.544
7206,-37.736004,144.825604,12 Woburn Close,KEALBA,2646000,house,2013,4,2,1,SC_107,1.873,20002,2.456,33,0,hospital_005,2.878,S_222,2.094
90916,-37.957455,145.057501,64 Chesterville Road,CHELTENHAM,7840000,house,2011,3,2,2,SC_079,1.714,19866,1.056,37,0,hospital_082,0.341,S_023,0.268
84955,-37.884431,144.988573,42 Spray Street,ELWOOD,12870000,house,2015,3,1,1,SC_015,1.884,19954,1.083,17,0,hospital_116,1.829,S_133,1.331
11234,-37.78372574,144.8841248,2/66 Rosamond Road,MARIBYRNONG,6240000,house,2009,3,2,2,SC_052,1.227,20023,2.016,20,0,hospital_003,1.044,S_049,1.255
52988,-37.820718,145.006817,30 Neptune Street,RICHMOND,5480000,house,2013,3,1,1,SC_038,2.214,19906,0.764,13,0,hospital_122,0.291,S_076,1.584
1698,-37.811411,144.87975,119 Wales Street,KINGSVILLE,9845000,house,2015,3,1,2,SC_043,2.546,19996,1.023,16,0,hospital_056,2.112,S_201,1.997
30269,-37.767282,145.000488,6 Langwells Parade,NORTHCOTE,9610000,house,2015,3,1,1,SC_103,3.086,20015,0.465,21,0,hospital_035,0.81,S_105,1.826
2467,-37.823238,144.848211,70 Millers Road,BROOKLYN,6816000,house,2015,3,2,1,SC_033,0.403,20022,2.968,22,0,hospital_056,4.732,S_056,1.361
26814,-37.581886,144.937919,4 Liverpool Circuit,CRAIGIEBURN,3400000,house,2016,3,2,2,SC_005,1.743,40221,2.269,46,0,hospital_104,7.814,S_178,1.392
27841,-37.581293,144.905201,80 Grevillea Street,CRAIGIEBURN,7344000,house,2016,3,2,1,SC_016,1.497,40221,4.065,46,0,hospital_104,7.841,S_178,2.908
76402,-37.888886,145.089274,777 Warrigal Road,OAKLEIGH,10256000,house,2010,5,2,0,SC_087,0.677,19918,1.221,32,0,hospital_166,1.867,S_026,0.469
26445,-37.589354,144.917188,30 Clarendon Avenue,CRAIGIEBURN,3700000,house,2015,3,2,2,SC_016,0.491,40221,2.69,46,0,hospital_104,6.834,S_178,1.571
93553,-37.986727,145.071025,6 Princes Court,PARKDALE,9425000,house,2011,4,2,2,SC_003,2.349,19865,0.746,39,0,hospital_001,0.462,S_003,0.614
89799,-37.97065,145.048218,1/7 Crawford Street,CHELTENHAM,12525000,house,2015,3,2,1,SC_079,2.476,19866,0.713,37,0,hospital_055,1.092,S_023,1.413
4246,-37.843406,144.877975,20 Agg Street,NEWPORT,5800000,house,2010,3,1,2,SC_033,3.317,19994,0.5,21,0,hospital_141,2.428,S_056,2.912
19709,-37.678209,144.898499,33 Elizabeth Street,WESTMEADOWS,5395000,house,2015,4,2,2,SC_059,1.632,20030,1.937,37,0,hospital_104,3.621,S_153,2.04
52389,-37.817818,145.003058,15 Griffiths Street,RICHMOND,11880000,house,2012,3,1,1,SC_038,2.574,19978,1.072,7,0,hospital_122,0.249,S_076,1.127
87120,-37.90840149,144.9976502,8 Inner Crescent,BRIGHTON,8052000,house,2007,2,1,2,SC_015,4.664,19952,0.585,20,0,hospital_156,0.654,S_150,0.647
91999,-37.983446,145.057003,14 Rivoli Street,MENTONE,9270000,house,2014,3,1,2,SC_003,3.13,19865,0.738,39,0,hospital_055,0.581,S_011,0.52
32690,-37.752371,145.01758,38 Foley Avenue,PRESTON,4904000,house,2012,3,1,2,SC_047,1.904,20014,1.699,23,0,hospital_035,1.453,S_105,1.236
61004,-37.791957,145.251411,1 Epacris Court,RINGWOOD,5024000,house,2014,3,1,1,SC_022,2.896,19879,2.23,46,0,hospital_164,1.797,S_157,0.668
7266,-37.73762131,144.8224487,178 Sunshine Avenue,KEALBA,2160000,house,2008,4,2,2,SC_107,1.754,20002,2.13,33,0,hospital_005,2.63,S_222,1.934
12823,-37.70884323,144.7689362,28 Ambridge Grove,SYDENHAM,4875000,house,2008,4,2,2,SC_048,3.611,20000,0.975,39,0,hospital_057,7.01,S_094,0.971
95022,-37.932343,145.038944,19 Jasper Road,BENTLEIGH,7356000,house,2010,2,1,1,SC_046,0.798,19937,0.296,38,0,hospital_110,0.205,S_107,1.453
25028,-37.574817,144.912155,10 Penfold Street,CRAIGIEBURN,5532000,house,2016,4,2,2,SC_005,0.732,40221,4.073,46,0,hospital_104,8.478,S_178,2.876
53204,-37.826197,144.988896,397 Punt Road,CREMORNE,8700000,house,2012,3,2,2,SC_068,1.964,19908,0.261,11,0,hospital_146,1.011,S_076,1.938
53250,-37.827544,144.99464,40 Green Street,CREMORNE,7865000,house,2011,2,1,0,SC_038,1.88,19907,0.248,6,0,hospital_146,1.102,S_102,1.86
4860,-37.859816,144.843738,12 Noordenne Avenue,SEAHOLME,6804000,house,2011,3,1,3,SC_033,3.699,19927,0.926,28,0,hospital_141,4.213,S_128,1.512
19778,-37.67725,144.898262,54 Raleigh Street,WESTMEADOWS,4450000,house,2015,3,1,1,SC_059,1.692,20030,1.989,37,0,hospital_104,3.542,S_153,2.063
39572,-37.678272,145.051173,12 Velvet Avenue,BUNDOORA,4960000,house,2010,4,2,2,SC_062,4.233,20007,3.259,38,0,hospital_041,1.798,S_155,2.297
55630,-37.834953,145.079484,4 Glyndon Road,CAMBERWELL,15600000,house,2012,4,3,2,SC_099,2.225,19851,0.812,30,0,hospital_168,2.482,S_160,0.746
53310,-37.817504,145.007912,43 Murphy Street,RICHMOND,8160000,house,2015,2,1,2,SC_083,2.456,19906,1.12,13,0,hospital_122,0.468,S_076,1.397
69795,-37.868061,145.072385,24 Boyle Street,ASHBURTON,21000000,house,2015,2,1,2,SC_042,1.972,19847,0.64,37,0,hospital_108,1.024,S_112,1.887
60227,-37.814457,145.212694,7 Prince Edward Avenue,MITCHAM,6560000,house,2013,3,1,2,SC_032,1.43,19901,0.494,41,0,hospital_010,1.695,S_040,1.439
83324,-37.884712,145.251575,91 David Street North,KNOXFIELD,3553000,house,2015,4,2,2,SC_049,5.093,19868,3.852,55,0,hospital_002,3.567,S_027,2.31
33354,-37.721015,144.998577,1 Clinnick Street,RESERVOIR,6600000,house,2015,3,1,1,SC_103,2.088,20010,0.872,32,0,hospital_139,0.386,S_030,1.631
44532,-37.689858,145.100519,2 Medhurst Court,GREENSBOROUGH,5115000,house,2010,2,2,2,SC_062,4.451,19985,1.71,38,0,hospital_075,1.764,S_210,1.486
47774,-37.811513,145.043401,112 Edgevale Road,KEW,12800000,house,2013,4,2,1,SC_083,1.211,19903,1.231,23,0,hospital_064,0.533,S_208,1.172
35695,-37.726064,145.026656,88 Summerhill Road,RESERVOIR,6032000,house,2012,3,1,3,SC_047,1.427,20010,2.01,32,0,hospital_025,1.772,S_225,0.223
61121,-37.809531,145.219299,10 Hearthside Court,RINGWOOD,7200000,house,2016,3,3,2,SC_032,0.911,19902,1.106,43,0,hospital_105,2.099,S_040,0.874
51714,-37.783133,145.139967,9 Chapel Court,DONCASTER,17510000,house,2011,4,3,2,SC_091,1.306,19897,4.191,35,0,hospital_194,2.436,S_188,1.469
49776,-37.807528,145.102277,9 Pryton Court,BALWYN,12150000,house,2015,3,1,0,SC_020,2.126,19896,1.355,34,0,hospital_117,1.34,S_136,0.368
1043,-37.796371,144.902399,44 Lynch Street,FOOTSCRAY,10500000,house,2010,5,2,2,SC_011,1.971,20025,0.529,14,0,hospital_003,1.255,S_201,0.622
19958,-37.778931,144.940441,38 Bunjil Way,PARKVILLE,14420000,house,2010,4,3,2,SC_011,2.172,19971,1.03,16,0,hospital_102,0.409,S_086,1.437
79122,-37.953609,145.153006,45 Union Grove,SPRINGVALE,6715000,house,2011,2,1,1,SC_057,4.706,19913,0.458,44,0,hospital_124,2.954,S_075,0.123
90351,-37.965372,145.077845,24 Eunice Drive,CHELTENHAM,7644000,house,2010,4,1,1,SC_003,1.175,19866,2.049,37,0,hospital_109,0.409,S_023,2.042
87200,-37.923455,144.995607,9 Maher Street,BRIGHTON,16920000,house,2015,4,3,2,SC_046,4.156,19950,0.659,24,0,hospital_156,1.348,S_009,0.909
48313,-37.81540298,145.0565949,33 Dean Street,KEW,21600000,house,2008,3,2,2,SC_099,1.003,19903,1.225,23,0,hospital_064,1.044,S_113,1.543
52160,-37.820328,144.993113,11/16 Goodwood St,RICHMOND,6809000,house,2011,2,1,1,SC_068,1.959,19908,0.491,11,0,hospital_146,0.29,S_076,1.213
58421,-37.8133049,145.1733246,1 Newman Road,NUNAWADING,4050000,house,2008,3,2,1,SC_002,0.695,19899,0.824,37,0,hospital_070,1.842,S_202,1.208
62012,-37.775475,145.242844,46 Wellington Park Drive,WARRANWOOD,5112000,house,2013,4,2,2,SC_032,4.329,19878,3.996,51,0,hospital_164,3.765,S_157,2.648
13998,-37.759431,144.894974,2 CAROLINE STREET,ABERFELDIE,15640000,house,2013,3,1,3,SC_085,1.636,20037,1.906,21,0,hospital_068,1.819,S_049,1.614
15997,-37.70414352,144.8821411,2/34 Waratah Avenue,TULLAMARINE,5400000,house,2009,3,2,1,SC_010,1.189,20032,3.09,33,0,hospital_184,4.703,S_198,2.832
34511,-37.71419144,145.0211945,28 Fordham Road,RESERVOIR,5700000,house,2009,2,1,1,SC_047,2.828,20009,1.244,33,0,hospital_025,1.96,S_225,1.365
31312,-37.757524,144.995969,51 Smith Street,THORNBURY,5776000,house,2011,2,1,1,SC_103,2.065,20014,0.358,23,0,hospital_035,1.205,S_105,0.985
91128,-37.973868,145.050257,1/13 Raymond Street,BEAUMARIS,7150000,house,2016,3,2,1,SC_079,2.869,19866,0.888,37,0,hospital_055,0.698,S_011,1.369
60129,-37.826185,145.196074,6 Bullen Avenue,MITCHAM,7887000,house,2011,4,2,2,SC_088,1.639,19900,0.979,40,0,hospital_010,1.76,S_202,1.764
27018,-37.585042,144.939983,47 Flagstaff Loop,CRAIGIEBURN,4264000,house,2008,3,2,2,SC_110,1.461,40221,1.89,46,0,hospital_104,7.509,S_178,1.128
67505,-37.753842,145.365397,482 Maroondah Highway,LILYDALE,3950000,house,2010,5,2,2,SC_084,4.555,19876,1.568,60,0,hospital_151,0.789,S_233,1.432
32147,-37.74620056,145.0109711,195 Bell Street,PRESTON,2800000,house,2008,3,1,0,SC_103,1.083,20013,0.955,25,0,hospital_035,1.88,S_105,0.843
24340,-37.709225,144.972818,34 Bruce Street,FAWKNER,5820000,house,2014,3,2,1,SC_030,3.264,19962,1.237,33,0,hospital_139,2.409,S_030,2.458
5188,-37.860164,144.844776,4/24 Noordenne Avenue,SEAHOLME,4064000,house,2013,2,1,1,SC_033,3.732,19927,0.918,28,0,hospital_141,4.119,S_128,1.564
87906,-37.944853,145.014426,7 Austin Road,HAMPTON,12600000,house,2016,3,2,2,SC_046,2.183,19948,1.059,29,0,hospital_036,0.978,S_214,0.679
11551,-37.767143,144.900952,6 The Esplanade,MARIBYRNONG,13650000,house,2014,4,2,1,SC_085,1.239,20038,1.61,19,0,hospital_068,0.866,S_049,1.232
13842,-37.741417,144.894847,141 Bradshaw Street,ESSENDON,13200000,house,2015,4,2,2,SC_082,1.255,20036,2.386,24,0,hospital_184,0.906,S_197,1.417
82917,-37.9025913,145.2781956,86 Jubilee Drive,ROWVILLE,5148000,house,2011,4,2,2,SC_049,2.791,19868,2.767,55,0,hospital_150,3.11,S_199,1.81
39,-37.817764,144.965648,509/9 Degraves Street,MELBOURNE,8775000,house,2010,2,1,1,SC_106,0.389,19854,0.13,0,0,hospital_022,0.187,S_063,0.018
58773,-37.828004,145.177459,25 Shady Grove,NUNAWADING,10516000,house,2014,3,2,2,SC_088,0.984,19899,0.854,37,0,hospital_060,1.959,S_202,0.469
922,-37.800279,144.89263,36 Victoria Street,FOOTSCRAY,8580000,house,2016,3,2,2,SC_043,2.835,20024,0.268,18,0,hospital_003,0.947,S_201,0.476
89773,-37.954487,145.069298,1/104 Bernard Street,CHELTENHAM,11679000,house,2015,3,2,2,SC_003,2.538,19866,1.873,37,0,hospital_109,1.023,S_023,1.306
65294,-37.796282,145.319256,3/1 Alastair Court,KILSYTH,4800000,house,2010,3,1,1,SC_022,3.197,19877,1.418,54,0,hospital_113,4.935,S_224,1.019
22738,-37.751273,144.980262,4 Danny Street,COBURG,4840000,house,2016,4,2,2,SC_103,2.31,19966,1.662,26,0,hospital_144,0.944,S_173,1.572
8656,-37.761296,144.791458,8 Eden Valley Road,CAIRNLEA,8350000,house,2011,5,3,3,SC_107,4.036,20003,1.649,31,0,hospital_057,2.03,S_159,0.344
23655,-37.640656,144.903408,45 Helmsdale Crescent,GREENVALE,8060000,house,2015,4,2,2,SC_075,1.891,40220,2.833,42,0,hospital_104,1.87,S_211,1.901
40743,-37.696964,145.067152,5 Chester Place,BUNDOORA,8976000,house,2013,3,2,2,SC_062,5.294,19984,2.139,34,0,hospital_041,0.715,S_155,1.1
35201,-37.728807,145.031474,55 Clingin Street,RESERVOIR,3825000,house,2011,3,1,1,SC_047,1.089,20011,2.527,29,0,hospital_025,1.673,S_225,0.497
36365,-37.66415787,145.0320587,295 Dalton Road,LALOR,2900000,house,2008,3,1,2,SC_062,4.91,20005,1.321,43,0,hospital_053,1.96,S_229,1.109
28419,-37.80577087,144.980896,88 George Street,FITZROY,6360000,house,2008,2,1,1,SC_008,1.185,19843,0.916,8,0,hospital_178,0.286,S_175,0.365
90600,-37.95835,145.061484,37 Argus Street,CHELTENHAM,8853000,house,2013,3,1,2,SC_079,2.065,19866,1.106,37,0,hospital_082,0.474,S_023,0.512
581,-37.79389191,144.8873138,20 Naismith Street,FOOTSCRAY,4631000,house,2007,2,1,0,SC_043,2.27,20023,0.898,20,0,hospital_056,0.13,S_201,1.211
82620,-37.905943,145.266024,182 Karoo Road,ROWVILLE,4900000,house,2011,4,2,2,SC_049,3.924,19868,3.725,55,0,hospital_150,4.225,S_199,2.842
34628,-37.720724,145.000307,3/5 Wright Street,RESERVOIR,6127000,house,2013,2,1,1,SC_103,2.104,20010,0.728,32,0,hospital_139,0.403,S_030,1.775
1361,-37.789412,144.886771,7 Maddock Street,FOOTSCRAY,4840000,house,2016,3,2,2,SC_085,1.792,20023,1.386,20,0,hospital_003,0.376,S_201,1.603
73034,-37.85696,145.301212,16 TIMEWELL CRESCENT,BORONIA,5824000,house,2011,3,1,2,SC_049,4.214,19869,1.529,53,0,hospital_049,1.743,S_146,1.45
30706,-37.76019,145.008773,135 Clarendon Street,THORNBURY,7960000,house,2013,3,2,1,SC_103,2.371,20014,1.065,23,0,hospital_035,0.314,S_105,1.111
49114,-37.812323,145.074593,178 Whitehorse Road,BALWYN,7820000,house,2014,3,1,2,SC_099,1.977,19893,1.474,29,0,hospital_064,2.347,S_137,2.31
51557,-37.779793,145.129466,6 Judith Court,DONCASTER,10990000,house,2010,5,2,2,SC_091,0.867,20042,4.446,30,0,hospital_194,1.445,S_188,0.935
91476,-37.99058,145.041073,27 Bodley Street,BEAUMARIS,22120000,house,2016,3,2,2,SC_079,4.614,19865,2.326,39,0,hospital_055,1.524,S_011,2.126
42620,-37.757195,145.065119,8/74 Hawdon Street,HEIDELBERG,4510000,house,2015,2,1,1,SC_017,0.34,19935,0.39,26,0,hospital_004,0.311,S_100,0.364
68143,-37.83441162,145.0216675,57 Heyington Place,TOORAK,36960000,house,2008,4,3,2,SC_038,1.364,19909,0.09,11,0,hospital_127,1.552,S_102,1.353
70645,-37.889963,145.096217,21 Stapley Crescent,CHADSTONE,8625000,house,2010,3,1,1,SC_087,1.296,19917,1.351,34,0,hospital_166,1.344,S_026,1.083
63330,-37.786833,145.304928,10 Cameron Road,CROYDON,11640000,house,2012,3,1,1,SC_022,2.357,19877,0.697,54,0,hospital_164,4.925,S_224,1.769
23812,-37.645355,144.900675,8 Urquhart Court,GREENVALE,5070000,house,2011,4,2,2,SC_075,1.774,44817,2.835,40,0,hospital_104,1.839,S_211,1.766
72260,-37.838023,145.265269,29 King Street,BAYSWATER,8560000,house,2016,3,2,0,SC_032,4.265,19870,0.484,50,0,hospital_002,1.959,S_139,0.569
8527,-37.751592,144.745184,45 Mockridge Avenue,BURNSIDE,6175000,house,2016,3,2,2,SC_048,2.099,20002,4.887,33,0,hospital_057,6.18,S_156,0.792
138,-37.808921,144.896651,10 Bell Street,SEDDON,7800000,house,2012,3,1,2,SC_011,3.416,19997,0.087,15,0,hospital_003,1.972,S_201,0.918
82095,-37.988022,145.236739,30 Jacaranda Street,DOVETON,3000000,house,2014,3,1,2,SC_112,1.904,19888,2.38,54,0,hospital_119,1.592,S_184,1.775
7144,-37.746631,144.768344,1 Bloomingdale Avenue,ALBANVALE,4508000,house,2010,3,1,2,SC_048,2.81,20002,2.798,33,0,hospital_057,4.345,S_070,0.649
24458,-37.707366,144.975444,50 Percy Street,FAWKNER,8925000,house,2016,3,1,1,SC_030,3.569,19962,1.541,33,0,hospital_139,2.293,S_161,2.496
69019,-37.864311,145.031492,29 McKinley Avenue,MALVERN,20760000,house,2012,4,1,2,SC_023,1.658,19944,0.29,20,0,hospital_157,0.217,S_013,0.415
23380,-37.643428,144.891443,12 Ambleside Road,GREENVALE,2860000,house,2015,3,2,2,SC_075,0.946,44817,3.624,40,0,hospital_104,2.679,S_211,0.932
64144,-37.801472,145.301309,2A Trawalla Road,CROYDON,5538000,house,2009,4,1,2,SC_022,1.625,19878,1.942,51,0,hospital_164,4.081,S_224,0.799
93394,-37.998696,145.093549,46 Kershaw Street,MORDIALLOC,5040000,house,2014,2,1,1,SC_003,3.094,19863,1.019,44,0,hospital_001,2.027,S_119,1.204
35051,-37.720042,145.019597,49 Shand Road,RESERVOIR,7800000,house,2014,3,1,0,SC_047,2.266,20010,1.164,32,0,hospital_139,1.916,S_225,0.97
10160,-37.793746,144.928272,17 Wight Street,KENSINGTON,4788000,house,2012,2,1,0,SC_011,1.655,20041,0.198,14,0,hospital_114,0.206,S_086,0.732
25290,-37.57594,144.935352,13 Canisby Way,CRAIGIEBURN,6075000,house,2010,4,2,2,SC_005,1.323,40221,2.965,46,0,hospital_104,8.425,S_178,2.014
75885,-37.91037,145.096542,2/1221 North Road,OAKLEIGH,6176000,house,2014,3,3,2,SC_087,2.774,19916,0.516,36,0,hospital_166,1.489,S_010,1.744
37791,-37.648308,145.05042,8 Pindari Ave,EPPING,2970000,house,2010,3,1,0,SC_062,3.115,45795,1.467,46,0,hospital_053,3.012,S_096,2.124
45097,-37.703941,145.112351,43 Hume Street,GREENSBOROUGH,3440000,house,2014,3,1,0,SC_051,5.364,19985,0.361,38,0,hospital_075,0.586,S_210,0.866
64016,-37.80092621,145.2626953,24 Mt Dandenong Road,CROYDON,7920000,house,2009,4,2,2,SC_022,1.805,19879,1.649,46,0,hospital_164,0.984,S_157,0.787
81270,-37.98057938,145.1988373,40 Birdwood Avenue,DANDENONG,3906000,house,2007,4,1,2,SC_112,1.598,19889,0.686,51,0,hospital_033,1.602,S_183,1.343
19489,-37.65982819,144.9277039,75 Almurta Avenue,COOLAROO,3675000,house,2008,3,1,2,SC_072,1.12,44817,0.195,40,0,hospital_104,1.202,S_153,2.102
75479,-37.89260483,145.0736847,8 Ricourt AVENUE,MURRUMBEENA,9568000,house,2009,3,1,2,SC_087,0.836,19918,0.43,32,0,hospital_166,2.932,S_167,0.836
75230,-37.8925705,145.0480499,5 Elizabeth Crescent,CARNEGIE,11500000,house,2008,5,3,2,SC_041,1.275,19942,0.602,32,0,hospital_126,2.672,S_015,0.914
43850,-37.69965,145.088031,55 Meakin Street,WATSONIA NORTH,5093000,house,2011,3,1,2,SC_062,5.345,19984,1.313,34,0,hospital_075,1.685,S_020,1.199
76105,-37.904159,145.103107,34 William Street,OAKLEIGH,11880000,house,2016,3,2,2,SC_087,2.577,19916,0.766,36,0,hospital_166,0.601,S_026,2.508
88259,-37.938693,145.046357,6 Clay Street,MOORABBIN,6820000,house,2013,3,1,1,SC_046,0.709,19937,0.973,38,0,hospital_110,1.048,S_069,1.251
43570,-37.70851,145.075319,2 Gresswell Park Drive,WATSONIA,5240000,house,2013,4,2,2,SC_047,5.185,19984,0.794,34,0,hospital_037,1.757,S_155,2.107
88485,-37.9498291,145.0267487,14 Wilson Street,HIGHETT,12051000,house,2009,4,2,2,SC_079,1.26,19872,1.337,40,0,hospital_058,1.475,S_214,0.637
10278,-37.784541,144.927998,23 Elm Street,FLEMINGTON,9405000,house,2010,3,1,1,SC_011,1.071,20040,0.322,15,0,hospital_114,1.14,S_086,0.294
82785,-37.903382,145.268229,44 Kilcunda Drive,ROWVILLE,6875000,house,2010,4,2,2,SC_049,3.653,19868,3.385,55,0,hospital_150,3.99,S_199,2.515
55327,-37.822579,145.061944,23 Kintore Street,CAMBERWELL,14300000,house,2016,5,2,2,SC_099,0.396,19853,0.528,24,0,hospital_064,1.956,S_113,0.785
91952,-37.980002,145.066508,109 Collins Street,MENTONE,7700000,house,2012,3,1,2,SC_003,2.212,19865,0.239,39,0,hospital_133,0.149,S_011,0.398
93846,-38.065756,145.122579,19 Patterson Street,BONBEACH,3388000,house,2015,3,2,1,SC_070,5.829,19859,0.403,51,0,hospital_096,9.083,S_077,1.399
63968,-37.810549,145.293621,22A Nyanda Court,CROYDON,8160000,house,2015,3,2,2,SC_022,1.577,19878,2.035,51,0,hospital_164,3.359,S_055,1.485
49061,-37.8084835,145.0980163,150-154 Winmalee Road,BALWYN,5768000,house,2010,5,3,2,SC_020,2.389,19896,1.386,34,0,hospital_117,1.659,S_136,0.573
19180,-37.689983,144.910935,8 & 10 Bliburg Street,JACANA,9130000,house,2015,3,1,2,SC_059,2.297,20031,0.718,35,0,hospital_104,4.452,S_153,1.626
73161,-37.84648132,145.3036957,2 Morley Court,BORONIA,6150000,house,2009,4,2,2,SC_049,5.35,19869,2.302,53,0,hospital_049,2.573,S_146,2.324
77624,-37.921588,145.171559,2 Cromer Cr,MULGRAVE,6327000,house,2016,3,1,1,SC_073,2.123,19914,3.435,42,0,hospital_161,4.111,S_148,2.055
39095,-37.76938629,145.0476685,98A Marshall Street,IVANHOE,5456000,house,2008,2,1,2,SC_001,0.543,19933,0.205,23,0,hospital_039,1.63,S_219,0.539
31255,-37.753495,144.984794,43 Comas Grove,THORNBURY,11764000,house,2014,3,1,1,SC_103,2.163,20014,1.225,23,0,hospital_144,1.191,S_105,1.68
13000,-37.698065,144.751937,33 Pimelea Way,HILLSIDE,4578000,house,2013,3,1,1,SC_048,3.992,20000,1.989,39,0,hospital_057,8.867,S_163,0.453
8340,-37.765061,144.787027,26 Chesterfield Road,CAIRNLEA,7320000,house,2013,4,2,2,SC_102,4.524,20003,2.155,31,0,hospital_057,2.471,S_159,0.773
72224,-37.852615,145.271818,24 McComb Crescent,BAYSWATER,3960000,house,2013,3,1,1,SC_049,5.647,19870,1.254,50,0,hospital_002,0.451,S_139,1.158
10025,-37.784455,144.934778,127 Princes Street,FLEMINGTON,5990000,house,2011,2,1,0,SC_011,1.656,19971,0.573,16,0,hospital_102,1.004,S_086,0.678
1195,-37.806668,144.893227,56 Charles Street,SEDDON,12345000,house,2015,4,1,0,SC_043,3.143,19997,0.338,15,0,hospital_056,1.629,S_201,0.782
59234,-37.812118,145.196741,1/23 Burnett Street,MITCHAM,8697000,house,2010,3,1,2,SC_088,1.709,19900,0.778,40,0,hospital_010,0.297,S_202,2.231
50586,-37.755789,145.133087,5/17 Hakea Street,TEMPLESTOWE,8820000,house,2015,2,2,2,SC_091,3.539,19986,4.621,40,0,hospital_193,2.492,S_046,2.596
94103,-38.073165,145.124635,13 Valetta Street,CARRUM,7407000,house,2013,4,2,3,SC_070,5.348,19858,0.273,54,0,hospital_043,8.511,S_077,2.231
28263,-37.793466,144.977235,36 Alexandra Parade,FITZROY,8700000,house,2016,2,1,1,SC_008,2.147,19975,1.642,11,0,hospital_188,1.244,S_200,0.52
78179,-37.91611099,145.162323,52 Rivett Crescent,MULGRAVE,5473000,house,2008,3,1,2,SC_073,2.347,19914,3.234,42,0,hospital_065,3.576,S_148,1.258
70948,-37.864484,145.227044,1 Chequers Close,WANTIRNA,26720000,house,2013,3,2,2,SC_067,5.529,19871,4.31,46,0,hospital_008,1.672,S_226,0.641
11520,-37.78138,144.884928,53 Pridham Street,MARIBYRNONG,5750000,house,2015,2,1,1,SC_052,0.961,20027,2.096,0,1,hospital_003,1.263,S_049,0.986
10820,-37.78768539,144.9325104,7 Princes Street,FLEMINGTON,6660000,house,2008,3,1,2,SC_011,1.556,20040,0.313,15,0,hospital_114,0.794,S_086,0.411
53798,-37.821739,145.002366,8 Theresa Street,RICHMOND,12415000,house,2014,3,2,0,SC_038,2.159,19907,0.697,6,0,hospital_122,0.223,S_076,1.477
87823,-37.93558121,145.0086212,56 Littlewood Street,HAMPTON,10350000,house,2008,4,2,1,SC_046,2.646,19949,0.682,27,0,hospital_036,0.876,S_088,0.584
88740,-37.951318,145.027711,29 Marshall Avenue,HIGHETT,5680000,house,2010,2,1,2,SC_079,1.198,19872,1.284,40,0,hospital_058,1.377,S_214,0.82
73101,-37.869527,145.28747,19 Currawa Drive,BORONIA,8256000,house,2014,4,1,3,SC_049,3.317,19869,1.046,53,0,hospital_049,0.878,S_146,0.848
84083,-37.851498,144.986703,49 Andrew Street,WINDSOR,11662000,house,2012,2,1,1,SC_066,0.764,19958,0.354,9,0,hospital_155,0.616,S_115,1.676
185,-37.79684,144.884532,106 Eleanor Street,FOOTSCRAY,10322000,house,2016,2,1,2,SC_043,2.056,20023,0.557,20,0,hospital_056,0.438,S_201,1.263
28181,-37.797392,144.983583,210 Kerr Street,FITZROY,14980000,house,2014,2,2,2,SC_008,2.013,19975,0.976,11,0,hospital_178,1.245,S_060,0.451
56484,-37.849222,145.128974,27 Greenwood Street,BURWOOD,18870000,house,2014,3,2,2,SC_037,3.408,19875,2.899,30,0,hospital_047,0.812,S_097,0.619
49390,-37.813852,145.0663,30 Walsh Street,DEEPDENE,27860000,house,2011,5,2,2,SC_099,1.375,19892,1.351,27,0,hospital_064,1.683,S_113,1.829
69594,-37.869868,145.076971,15a Lucerne Street,ASHBURTON,3360000,house,2016,3,1,1,SC_042,1.524,19847,0.292,37,0,hospital_098,0.962,S_112,1.524
